,Date,Instrument,GICS Sector,BUY_SELL,Probability
3410,2021-02-18,KEYS,Information Technology,BUY,0.5217795531375239
3411,2021-02-18,LNT,Utilities,BUY,0.5076233445464514
3412,2021-02-18,WAB,Industrials,BUY,0.5151573576163456
3413,2021-02-19,CERN,Health Care,SELL,0.47630280759909416
3414,2021-02-19,DE,Industrials,SELL,0.48802464583261296
3415,2021-02-19,DTE,Utilities,BUY,0.5099308864914723
3416,2021-02-22,DISCA,Communication Services,SELL,0.46280294119623605
3417,2021-02-22,O,Real Estate,SELL,0.43824255318965505
3418,2021-02-22,EXR,Real Estate,SELL,0.459590452075589
3419,2021-02-22,FANG,Energy,SELL,0.3345167660287682
3420,2021-02-22,DISCK,Communication Services,SELL,0.46366461361286165
3421,2021-02-22,OXY,Energy,SELL,0.3010486221902315
3422,2021-02-22,DISH,Communication Services,SELL,0.48441357581597544
3423,2021-02-22,RSG,Industrials,BUY,0.5082265881579309
3424,2021-02-22,IR,Industrials,BUY,0.5199215834914792
3425,2021-02-22,SBAC,Real Estate,SELL,0.42163660902274636
3426,2021-02-22,MRO,Energy,SELL,0.35066712681644385
3427,2021-02-22,WMB,Energy,SELL,0.2971559981251741
3428,2021-02-22,RCL,Consumer Discretionary,SELL,0.4875873293957717
3429,2021-02-22,OKE,Energy,SELL,0.344410808101182
3430,2021-02-22,CDNS,Information Technology,BUY,0.5236875743594314
3431,2021-02-23,HD,Consumer Discretionary,BUY,0.5066428459846318
3432,2021-02-23,PXD,Energy,SELL,0.3330344678369741
3433,2021-02-23,COG,Energy,SELL,0.31870220519206877
3434,2021-02-23,LDOS,Industrials,BUY,0.5117211550195707
3435,2021-02-23,VRSK,Industrials,BUY,0.501180361925921
3436,2021-02-23,INTU,Information Technology,BUY,0.5182268909689104
3437,2021-02-23,CBRE,Real Estate,SELL,0.49164971062798896
3438,2021-02-23,MDT,Health Care,SELL,0.47853385643657026
3439,2021-02-24,IRM,Real Estate,SELL,0.4881710408613579
3440,2021-02-24,ANSS,Information Technology,BUY,0.5220822402362955
3441,2021-02-24,PNW,Utilities,SELL,0.4933534084971467
3442,2021-02-24,LB,Consumer Discretionary,BUY,0.5077100442664567
3443,2021-02-24,TJX,Consumer Discretionary,BUY,0.5082478464771847
3444,2021-02-24,EXC,Utilities,BUY,0.5207674334401041
3445,2021-02-24,NTAP,Information Technology,BUY,0.5189864485581688
3446,2021-02-24,PSA,Real Estate,SELL,0.4654553803384641
3447,2021-02-24,AWK,Utilities,SELL,0.49152157041522393
3448,2021-02-24,LOW,Consumer Discretionary,BUY,0.5150402989653813
3449,2021-02-24,BKNG,Consumer Discretionary,BUY,0.5096488629413717
3450,2021-02-24,NVDA,Information Technology,BUY,0.5175222063957077
3451,2021-02-24,VIAC,Communication Services,SELL,0.4648379381980907
3452,2021-02-25,UHS,Health Care,SELL,0.4747455580920126
3453,2021-02-25,EIX,Utilities,BUY,0.5145776249945258
3454,2021-02-25,CRM,Information Technology,BUY,0.5148628084152602
3455,2021-02-25,LYV,Communication Services,SELL,0.4912249009254762
3456,2021-02-25,TFX,Health Care,SELL,0.4798844978599739
3457,2021-02-25,SJM,Consumer Staples,SELL,0.3557359896381474
3458,2021-02-25,SRE,Utilities,BUY,0.5121226283514368
3459,2021-02-25,CZR,Consumer Discretionary,BUY,0.5099749891038626
3460,2021-02-25,BBY,Consumer Discretionary,SELL,0.4873951421151962
3461,2021-02-25,NLSN,Industrials,BUY,0.5030708501434068
3462,2021-02-25,DPZ,Consumer Discretionary,BUY,0.5008597371739547
3463,2021-02-25,AMT,Real Estate,SELL,0.45120410323258087
3464,2021-02-25,MNST,Consumer Staples,SELL,0.3942398234001533
3465,2021-02-25,ADSK,Information Technology,BUY,0.5183936633261098
3466,2021-02-25,HPQ,Information Technology,BUY,0.5220590218664661
3467,2021-02-25,ETSY,Consumer Discretionary,BUY,0.528320427596376
3468,2021-02-25,EOG,Energy,SELL,0.32983631088162946
3469,2021-02-25,CNP,Utilities,BUY,0.5333209547243485
3470,2021-02-25,AEP,Utilities,BUY,0.5286258188520031
3471,2021-02-25,PWR,Industrials,BUY,0.5037542134348606
3472,2021-02-25,NCLH,Consumer Discretionary,SELL,0.4909132787642214
3473,2021-02-25,AES,Utilities,BUY,0.5344211071708014
3474,2021-02-25,APA,Energy,SELL,0.31814457834960796
3475,2021-02-26,EVRG,Utilities,SELL,0.49306273849236953
3476,2021-02-26,ETR,Utilities,BUY,0.5076781463969701
3477,2021-02-26,PEG,Utilities,BUY,0.5182930868190135
3478,2021-03-01,VTRS,Health Care,SELL,0.4709775876784203
3479,2021-03-01,PRGO,Health Care,SELL,0.4736004979822684
3480,2021-03-01,BRK-B,Financials,BUY,0.5170624464016393
3481,2021-03-01,XRAY,Health Care,SELL,0.48940093934042755
3482,2021-03-02,TGT,Consumer Discretionary,BUY,0.5201981273858647
3483,2021-03-02,ROST,Consumer Discretionary,BUY,0.5053153437300177
3484,2021-03-02,HPE,Information Technology,BUY,0.508018178826381
3485,2021-03-02,AZO,Consumer Discretionary,BUY,0.5071196902456317
3486,2021-03-03,BF-B,Consumer Staples,SELL,0.40086919894093953
3487,2021-03-03,DLTR,Consumer Discretionary,BUY,0.5104942685839393
3488,2021-03-04,COO,Health Care,SELL,0.4840669615227972
3489,2021-03-04,AVGO,Information Technology,BUY,0.5190062772267359
3490,2021-03-04,COST,Consumer Staples,SELL,0.41263027545533776
3491,2021-03-04,GPS,Consumer Discretionary,SELL,0.48568095419625074
3492,2021-03-04,KR,Consumer Staples,SELL,0.42893101517936216
3493,2021-03-10,CPB,Consumer Staples,SELL,0.36915177613889283
3494,2021-03-10,ORCL,Information Technology,BUY,0.5267482323633835
3495,2021-03-11,ULTA,Consumer Discretionary,BUY,0.5137129928899224
3496,2021-03-16,LEN,Consumer Discretionary,BUY,0.5098743638914439
3497,2021-03-17,CTAS,Industrials,SELL,0.49143267481483327
3498,2021-03-18,DG,Consumer Discretionary,BUY,0.5105034393546984
3499,2021-03-18,ACN,Information Technology,BUY,0.5226404955989328
3500,2021-03-18,NKE,Consumer Discretionary,BUY,0.5041391350680818
3501,2021-03-18,FDX,Industrials,BUY,0.5124414818172673
3502,2021-03-23,ADBE,Information Technology,BUY,0.5254821400094093
3503,2021-03-23,INFO,Industrials,BUY,0.5089712239431823
3504,2021-03-25,DRI,Consumer Discretionary,BUY,0.5295547086429115
3505,2021-03-30,MKC,Consumer Staples,SELL,0.37823739185712185
3506,2021-03-30,PVH,Consumer Discretionary,BUY,0.5170148806740734
3507,2021-03-31,MU,Information Technology,BUY,0.5160589468789518
3508,2021-03-31,WBA,Consumer Staples,SELL,0.4599105845471907
3509,2021-04-01,KMX,Consumer Discretionary,BUY,0.5128681817545093
3510,2021-04-06,PAYX,Information Technology,BUY,0.5240633892356757
3511,2021-04-07,CCL,Consumer Discretionary,SELL,0.4855522758337723
3512,2021-04-07,LW,Consumer Staples,SELL,0.4042057434740773
3513,2021-04-08,STZ,Consumer Staples,SELL,0.3756763382078294
3514,2021-04-08,CAG,Consumer Staples,SELL,0.3784997518171982
3515,2021-04-13,FAST,Industrials,BUY,0.5081575384879076
3516,2021-04-14,JPM,Financials,BUY,0.5000162795418303
3517,2021-04-14,FRC,Financials,BUY,0.5169672469563
3518,2021-04-14,WFC,Financials,BUY,0.5371759131738095
3519,2021-04-14,GS,Financials,BUY,0.5140211895007868
3520,2021-04-15,BAC,Financials,BUY,0.5180519783762914
3521,2021-04-15,DAL,Industrials,SELL,0.49482628300009746
3522,2021-04-15,JBHT,Industrials,BUY,0.5023085608621293
3523,2021-04-15,PEP,Consumer Staples,SELL,0.3869236892053355
3524,2021-04-15,PPG,Materials,BUY,0.5055848271993685
3525,2021-04-15,C,Financials,BUY,0.5121300225161844
3526,2021-04-15,PGR,Financials,BUY,0.5122604672572382
3527,2021-04-15,USB,Financials,BUY,0.5152966550260762
3528,2021-04-15,TFC,Financials,BUY,0.5035368890754844
3529,2021-04-15,BLK,Financials,BUY,0.5209074957372044
3530,2021-04-15,SCHW,Financials,BUY,0.5155043391147165
3531,2021-04-15,UNH,Health Care,SELL,0.4863022922275255
3532,2021-04-16,PNC,Financials,BUY,0.5091146122751773
3533,2021-04-16,MS,Financials,BUY,0.5057039600806706
3534,2021-04-16,KSU,Industrials,BUY,0.5000601675061804
3535,2021-04-16,CFG,Financials,SELL,0.49373683354404113
3536,2021-04-16,BK,Financials,BUY,0.5356235958805269
3537,2021-04-16,STT,Financials,BUY,0.5196900126539191
3538,2021-04-19,KO,Consumer Staples,SELL,0.38972950976199855
3539,2021-04-19,PLD,Real Estate,SELL,0.48213596738025705
3540,2021-04-19,IBM,Information Technology,BUY,0.5138631587595549
3541,2021-04-19,UAL,Industrials,BUY,0.500429172986712
3542,2021-04-19,ZION,Financials,SELL,0.4980947379437128
3543,2021-04-19,MTB,Financials,BUY,0.5110161602871096
3544,2021-04-20,LMT,Industrials,BUY,0.5230033999565873
3545,2021-04-20,CMA,Financials,SELL,0.4911792580805948
3546,2021-04-20,DOV,Industrials,SELL,0.49904051639714736
3547,2021-04-20,NFLX,Communication Services,SELL,0.4882763763164736
3548,2021-04-20,PG,Consumer Staples,SELL,0.3822742166371304
3549,2021-04-20,JNJ,Health Care,SELL,0.4820152364092276
3550,2021-04-20,TRV,Financials,SELL,0.49851228893349103
3551,2021-04-20,ABT,Health Care,SELL,0.4815669786630055
3552,2021-04-20,PM,Consumer Staples,SELL,0.3918713524923571
3553,2021-04-20,ISRG,Health Care,SELL,0.48700656517574636
3554,2021-04-20,EW,Health Care,SELL,0.4817814397445796
3555,2021-04-20,KEY,Financials,BUY,0.5092009324797114
3556,2021-04-20,OMC,Communication Services,SELL,0.48983460866482176
3557,2021-04-20,CSX,Industrials,BUY,0.5181627971622219
3558,2021-04-20,FITB,Financials,BUY,0.5142296243328651
3559,2021-04-20,NTRS,Financials,BUY,0.5158136349570542
3560,2021-04-20,WRB,Financials,BUY,0.525906344377381
3561,2021-04-21,ANTM,Health Care,SELL,0.49633715965463815
3562,2021-04-21,GL,Financials,BUY,0.5138556242219344
3563,2021-04-21,HAL,Energy,SELL,0.29323805174776935
3564,2021-04-21,CCI,Real Estate,SELL,0.47507009362195274
3565,2021-04-21,LVS,Consumer Discretionary,BUY,0.5068023689040669
3566,2021-04-21,EFX,Industrials,BUY,0.5129377165004666
3567,2021-04-21,DFS,Financials,SELL,0.4985200977551102
3568,2021-04-21,RHI,Industrials,SELL,0.4996058552732321
3569,2021-04-21,LRCX,Information Technology,BUY,0.5133322840924279
3570,2021-04-21,CMG,Consumer Discretionary,SELL,0.49986203996138784
3571,2021-04-21,WHR,Consumer Discretionary,BUY,0.5005161917713995
3572,2021-04-21,VZ,Communication Services,SELL,0.489134654318804
3573,2021-04-21,NVR,Consumer Discretionary,BUY,0.5087837485673653
3574,2021-04-21,KMI,Energy,SELL,0.3604975767917082
3575,2021-04-21,BKR,Energy,SELL,0.29047900643271574
3576,2021-04-21,NEE,Utilities,BUY,0.5070199440999221
3577,2021-04-21,TEL,Information Technology,BUY,0.5295717271671231
3578,2021-04-21,NDAQ,Financials,BUY,0.5190717554252424
3579,2021-04-22,INTC,Information Technology,BUY,0.5182436855819632
3580,2021-04-22,ALLE,Industrials,BUY,0.5107617573601126
3581,2021-04-22,LUV,Industrials,SELL,0.48227276148416737
3582,2021-04-22,DOW,Materials,BUY,0.5084009165771038
3583,2021-04-22,HCA,Health Care,SELL,0.49264702458413384
3584,2021-04-22,SIVB,Financials,SELL,0.4852944867048057
3585,2021-04-22,FCX,Materials,BUY,0.5517148513628971
3586,2021-04-22,DHI,Consumer Discretionary,BUY,0.5013095959026452
3587,2021-04-22,IQV,Health Care,SELL,0.48908053711551425
3588,2021-04-22,STX,Information Technology,BUY,0.5179261665266189
3589,2021-04-22,VRSN,Information Technology,BUY,0.5021821655644007
3590,2021-04-22,HIG,Financials,BUY,0.5149745059080502
3591,2021-04-22,FE,Utilities,BUY,0.5152190053651985
3592,2021-04-22,T,Communication Services,SELL,0.4837765361452885
3593,2021-04-22,CE,Materials,BUY,0.5123052181669114
3594,2021-04-22,DHR,Health Care,SELL,0.48953642145282034
3595,2021-04-22,GPC,Consumer Discretionary,BUY,0.5189008437934217
3596,2021-04-22,ALK,Industrials,SELL,0.49245075887508116
3597,2021-04-22,VLO,Energy,SELL,0.32664683055195654
3598,2021-04-22,AAL,Industrials,SELL,0.4927139589135241
3599,2021-04-22,UNP,Industrials,BUY,0.507855252078028
3600,2021-04-22,AEP,Utilities,BUY,0.5078415238006112
3601,2021-04-22,ODFL,Industrials,SELL,0.49915723727269734
3602,2021-04-22,HBAN,Financials,BUY,0.5008680919823827
3603,2021-04-22,NUE,Materials,BUY,0.5020405650171142
3604,2021-04-22,SNA,Industrials,BUY,0.5076272005877164
3605,2021-04-22,PBCT,Financials,BUY,0.525175409398522
3606,2021-04-22,TSCO,Consumer Discretionary,BUY,0.5099440738216259
3607,2021-04-22,POOL,Consumer Discretionary,BUY,0.5063764860966363
3608,2021-04-22,BIIB,Health Care,SELL,0.47320745137086734
3609,2021-04-22,MKTX,Financials,BUY,0.5082956524040259
3610,2021-04-22,DGX,Health Care,SELL,0.48282314222749567
3611,2021-04-22,PNR,Industrials,SELL,0.4987971394304775
3612,2021-04-23,RF,Financials,BUY,0.5043978662994424
3613,2021-04-23,AXP,Financials,BUY,0.5242319670772462
3614,2021-04-23,HON,Industrials,BUY,0.5096508692511842
3615,2021-04-23,SLB,Energy,SELL,0.26590179749533843
3616,2021-04-23,KMB,Consumer Staples,SELL,0.37831982743517356
3617,2021-04-26,PKG,Materials,BUY,0.5037732742283736
3618,2021-04-26,OTIS,Industrials,BUY,0.5149738110383697
3619,2021-04-26,TSLA,Consumer Discretionary,BUY,0.5308732684265238
3620,2021-04-26,ARE,Real Estate,SELL,0.46514761664275667
3621,2021-04-26,CDNS,Information Technology,BUY,0.5231296868906952
3622,2021-04-26,NXPI,Information Technology,BUY,0.5141552410989305
3623,2021-04-26,AMP,Financials,BUY,0.5091319993587016
3624,2021-04-26,SBAC,Real Estate,SELL,0.4537833536925648
3625,2021-04-27,COF,Financials,BUY,0.5155379603385971
3626,2021-04-27,MSFT,Information Technology,BUY,0.5208792715093948
3627,2021-04-27,EIX,Utilities,SELL,0.49846645735697975
3628,2021-04-27,MMC,Financials,BUY,0.5360692845065426
3629,2021-04-27,SBUX,Consumer Discretionary,BUY,0.5104784684862379
3630,2021-04-27,ADM,Consumer Staples,SELL,0.4742690069290873
3631,2021-04-27,IEX,Industrials,BUY,0.5115945284501406
3632,2021-04-27,V,Information Technology,BUY,0.5189417562170854
3633,2021-04-27,MDLZ,Consumer Staples,SELL,0.3573473860544466
3634,2021-04-27,GE,Industrials,SELL,0.4999696072945528
3635,2021-04-27,FISV,Information Technology,BUY,0.5100424797178303
3636,2021-04-27,MMM,Industrials,BUY,0.5157183403953458
3637,2021-04-27,MXIM,Information Technology,BUY,0.5243634243488586
3638,2021-04-27,GLW,Information Technology,BUY,0.5241002603328847
3639,2021-04-27,EQR,Real Estate,SELL,0.47733924727211396
3640,2021-04-27,CB,Financials,BUY,0.5053890735315774
3641,2021-04-27,SHW,Materials,SELL,0.49911543119679275
3642,2021-04-27,ENPH,Information Technology,BUY,0.5728619676041701
3643,2021-04-27,ILMN,Health Care,SELL,0.48259201734204155
3644,2021-04-27,HAS,Consumer Discretionary,BUY,0.5041727716807441
3645,2021-04-27,NOV,Energy,SELL,0.28206989849216246
3646,2021-04-27,OKE,Energy,SELL,0.27794442687415216
3647,2021-04-27,UPS,Industrials,BUY,0.504855265694555
3648,2021-04-27,SYK,Health Care,SELL,0.48569172958863327
3649,2021-04-27,PFG,Financials,BUY,0.5039024088627544
3650,2021-04-27,TER,Information Technology,BUY,0.5176989530395244
3651,2021-04-27,UDR,Real Estate,BUY,0.5010112519665487
3652,2021-04-27,AMGN,Health Care,SELL,0.47790905548230156
3653,2021-04-27,ROP,Industrials,BUY,0.5167238815778588
3654,2021-04-27,TXN,Information Technology,BUY,0.5258385880056552
3655,2021-04-27,JNPR,Information Technology,BUY,0.5125822709549275
3656,2021-04-27,IVZ,Financials,BUY,0.5385828565686096
3657,2021-04-27,WM,Industrials,BUY,0.5167435384455776
3658,2021-04-27,ESS,Real Estate,SELL,0.4896704830453632
3659,2021-04-27,AMD,Information Technology,BUY,0.523901724127098
3660,2021-04-27,CHRW,Industrials,BUY,0.5164234731768836
3661,2021-04-27,ECL,Materials,SELL,0.48068402197010934
3662,2021-04-27,DTE,Utilities,BUY,0.5119319172157383
3663,2021-04-27,SYF,Financials,SELL,0.4966289424219098
3664,2021-04-27,GOOGL,Communication Services,BUY,0.5002529384074275
3665,2021-04-27,PHM,Consumer Discretionary,BUY,0.5060888727823563
3666,2021-04-27,CNC,Health Care,SELL,0.4727705881902433
3667,2021-04-27,RTX,Industrials,BUY,0.516800134515791
3668,2021-04-27,MSCI,Financials,BUY,0.5369494834870139
3669,2021-04-27,LLY,Health Care,SELL,0.4848110738834399
3670,2021-04-27,BXP,Real Estate,SELL,0.47000727802038156
3671,2021-04-27,PCAR,Industrials,BUY,0.512456256741546
3672,2021-04-27,FFIV,Information Technology,BUY,0.5255878373678893
3673,2021-04-28,NSC,Industrials,BUY,0.5181028248236645
3674,2021-04-28,EQIX,Real Estate,SELL,0.44796074963387733
3675,2021-04-28,IPG,Communication Services,SELL,0.49289169625422674
3676,2021-04-28,PTC,Information Technology,BUY,0.5130781856119071
3677,2021-04-28,FB,Communication Services,SELL,0.497904704367879
3678,2021-04-28,IR,Industrials,SELL,0.49337835301279986
3679,2021-04-28,MGM,Consumer Discretionary,BUY,0.5076550543118821
3680,2021-04-28,TDY,Industrials,BUY,0.5137708054243999
3681,2021-04-28,GD,Industrials,BUY,0.5210479051363992
3682,2021-04-28,SWK,Industrials,BUY,0.501352323681449
3683,2021-04-28,F,Consumer Discretionary,SELL,0.49922448112291595
3684,2021-04-28,DISCA,Communication Services,BUY,0.5176673366478152
3685,2021-04-28,CINF,Financials,BUY,0.512174428207264
3686,2021-04-28,APH,Information Technology,BUY,0.5245457910643723
3687,2021-04-28,QCOM,Information Technology,BUY,0.5325285650581233
3688,2021-04-28,BSX,Health Care,SELL,0.48239566916806675
3689,2021-04-28,ADP,Information Technology,BUY,0.5214279421818659
3690,2021-04-28,AFL,Financials,BUY,0.5144244645270851
3691,2021-04-28,MAS,Industrials,BUY,0.5180638020853463
3692,2021-04-28,AVB,Real Estate,SELL,0.46889940933560764
3693,2021-04-28,GRMN,Consumer Discretionary,BUY,0.5044239135829384
3694,2021-04-28,URI,Industrials,SELL,0.4899118685407777
3695,2021-04-28,RE,Financials,BUY,0.5022499853014929
3696,2021-04-28,HES,Energy,SELL,0.29358947114676104
3697,2021-04-28,NOW,Information Technology,BUY,0.5236628544323192
3698,2021-04-28,ROL,Industrials,BUY,0.5122528888294726
3699,2021-04-28,EXR,Real Estate,SELL,0.4944653605621756
3700,2021-04-28,RJF,Financials,BUY,0.5110717968735964
3701,2021-04-28,MAA,Real Estate,SELL,0.4843072644466767
3702,2021-04-28,EBAY,Consumer Discretionary,BUY,0.5088964888966268
3703,2021-04-28,AVY,Materials,BUY,0.5115140969951115
3704,2021-04-28,YUM,Consumer Discretionary,BUY,0.5120995269372544
3705,2021-04-28,DISCK,Communication Services,BUY,0.5140148476853661
3706,2021-04-28,ROK,Industrials,BUY,0.5146581316684241
3707,2021-04-28,BA,Industrials,SELL,0.4833187227145946
3708,2021-04-28,DRE,Real Estate,SELL,0.49270566079345923
3709,2021-04-28,TYL,Information Technology,BUY,0.5140816021266764
3710,2021-04-28,HOLX,Health Care,SELL,0.48495171858657066
3711,2021-04-28,ETR,Utilities,BUY,0.515358602352346
3712,2021-04-28,HUM,Health Care,SELL,0.48676981580306056
3713,2021-04-28,PSA,Real Estate,SELL,0.4973171301476036
3714,2021-04-28,AAPL,Information Technology,BUY,0.5328333629857199
3715,2021-04-28,WELL,Real Estate,SELL,0.4794325995217717
3716,2021-04-28,ORLY,Consumer Discretionary,BUY,0.5128842936536866
3717,2021-04-28,CME,Financials,BUY,0.5136864872047409
3718,2021-04-28,MCO,Financials,BUY,0.5297886733566386
3719,2021-04-28,ALGN,Health Care,SELL,0.48650199186081233
3720,2021-04-29,DISH,Communication Services,SELL,0.47834169290842654
3721,2021-04-29,XEL,Utilities,BUY,0.5078979687862977
3722,2021-04-29,PH,Industrials,SELL,0.499459005193657
3723,2021-04-29,WLTW,Financials,BUY,0.5085449601807437
3724,2021-04-29,BAX,Health Care,SELL,0.47711857394572166
3725,2021-04-29,KIM,Real Estate,SELL,0.47520903188104624
3726,2021-04-29,TROW,Financials,BUY,0.5105484481780707
3727,2021-04-29,ICE,Financials,BUY,0.5083061412753156
3728,2021-04-29,IP,Materials,BUY,0.5028496998970818
3729,2021-04-29,FBHS,Industrials,BUY,0.510584310929814
3730,2021-04-29,MRK,Health Care,SELL,0.47460191805687635
3731,2021-04-29,AMT,Real Estate,SELL,0.47034780863839853
3732,2021-04-29,DPZ,Consumer Discretionary,BUY,0.5064988591246358
3733,2021-04-29,TAP,Consumer Staples,SELL,0.3662324540350733
3734,2021-04-29,LKQ,Consumer Discretionary,BUY,0.5050751215503892
3735,2021-04-29,MA,Information Technology,BUY,0.52089246805203
3736,2021-04-29,TWTR,Communication Services,SELL,0.48453574862140286
3737,2021-04-29,RCL,Consumer Discretionary,SELL,0.4687453232172967
3738,2021-04-29,FTNT,Information Technology,BUY,0.5219041016543478
3739,2021-04-29,AMZN,Consumer Discretionary,BUY,0.5047683091013593
3740,2021-04-29,MCD,Consumer Discretionary,BUY,0.5081538506254742
3741,2021-04-29,SO,Utilities,BUY,0.5067008656137656
3742,2021-04-29,BIO,Health Care,SELL,0.48153538309216204
3743,2021-04-29,SPGI,Financials,BUY,0.5382850684814664
3744,2021-04-29,DVA,Health Care,SELL,0.4902507885411456
3745,2021-04-29,ABMD,Health Care,SELL,0.48722919875169446
3746,2021-04-29,DLR,Real Estate,SELL,0.452224586339685
3747,2021-04-29,CBRE,Real Estate,SELL,0.4712134627099256
